Plot.name,Genus,Family,Latitude,Longitude,Geological.period
Daigo6,Eucommia,Eucommiaceae,36.77,140.36,Miocene
Daigo6,Gleditsia,Fabaceae,36.77,140.36,Miocene
Daigo6,Lindera,Lauraceae,36.77,140.36,Miocene
Daigo6,Liquidambar,Hamamelidaceae,36.77,140.36,Miocene
Daigo6,Maackia,Fabaceae,36.77,140.36,Miocene
Daigo6,Machilus,Lauraceae,36.77,140.36,Miocene
Daigo6,Osmanthus,Oleaceae,36.77,140.36,Miocene
Daigo6,Ostrya,Betulaceae,36.77,140.36,Miocene
Daigo6,Paliurus,Rhamnaceae,36.77,140.36,Miocene
Daigo6,Parrotia,Hamamelidaceae,36.77,140.36,Miocene
Daigo6,Platycarya,Juglandaceae,36.77,140.36,Miocene
Daigo6,Podocarpium,Fabaceae,36.77,140.36,Miocene
Daigo6,Populus,Salicaceae,36.77,140.36,Miocene
Daigo6,Quercus,Fagaceae,36.77,140.36,Miocene
Daigo6,Rhododendron,Ericaceae,36.77,140.36,Miocene
Daigo6,Rosa,Rosaceae,36.77,140.36,Miocene
Daigo6,Salix,Salicaceae,36.77,140.36,Miocene
Daigo6,Stewartia,Theaceae,36.77,140.36,Miocene
Daigo6,Tilia,Malvaceae,36.77,140.36,Miocene
Daigo6,Ulmus,Ulmaceae,36.77,140.36,Miocene
Daigo6,Wisteria,Fabaceae,36.77,140.36,Miocene
Daigo6,Zelkova,Ulmaceae,36.77,140.36,Miocene
Yorigami,Alnus,Betulaceae,36.78,140.27,Miocene
Yorigami,Comptonia,Myricaceae,36.78,140.27,Miocene
Yorigami,Liquidambar,Hamamelidaceae,36.78,140.27,Miocene
Yorigami,Alnus,Betulaceae,36.78,140.27,Miocene
Yorigami,Banisteriopsis,Malpighiaceae,36.78,140.27,Miocene
Yorigami,Cinnamomum,Lauraceae,36.78,140.27,Miocene
Yorigami,Comptonia,Myricaceae,36.78,140.27,Miocene
Yorigami,Cyclocarya,Juglandaceae,36.78,140.27,Miocene
Yorigami,Liquidambar,Hamamelidaceae,36.78,140.27,Miocene
Yorigami,Myrica,Myricaceae,36.78,140.27,Miocene
Yorigami,Paliurus,Rhamnaceae,36.78,140.27,Miocene
Yorigami,Salix,Salicaceae,36.78,140.27,Miocene
Yorigami,Zelkova,Ulmaceae,36.78,140.27,Miocene
Isohara,Acer,Sapindaceae,36.79,140.75,Miocene
Isohara,Aesculus,Sapindaceae,36.79,140.75,Miocene
Isohara,Alnus,Betulaceae,36.79,140.75,Miocene
Isohara,Berchemia,Rhamnaceae,36.79,140.75,Miocene
Isohara,Betula,Betulaceae,36.79,140.75,Miocene
Isohara,Buxus,Buxaceae,36.79,140.75,Miocene
Isohara,Carpinus,Betulaceae,36.79,140.75,Miocene
Isohara,Comptonia,Myricaceae,36.79,140.75,Miocene
Isohara,Cornus,Cornaceae,36.79,140.75,Miocene
Isohara,Fagus,Fagaceae,36.79,140.75,Miocene
Isohara,Fraxinus,Oleaceae,36.79,140.75,Miocene
Isohara,Kalopanax,Araliaceae,36.79,140.75,Miocene
Isohara,Liquidambar,Hamamelidaceae,36.79,140.75,Miocene
Isohara,Magnolia,Magnoliaceae,36.79,140.75,Miocene
Isohara,Ostrya,Betulaceae,36.79,140.75,Miocene
Isohara,Parrotia,Hamamelidaceae,36.79,140.75,Miocene
Isohara,Pterocarya,Juglandaceae,36.79,140.75,Miocene
Isohara,Quercus,Fagaceae,36.79,140.75,Miocene
Isohara,Salix,Salicaceae,36.79,140.75,Miocene
Isohara,Ulmus,Ulmaceae,36.79,140.75,Miocene
Isohara,Vitis,Vitaceae,36.79,140.75,Miocene
Isohara,Zelkova,Ulmaceae,36.79,140.75,Miocene
Asakawa,Acer,Sapindaceae,36.8,140.33,Miocene
Asakawa,Alnus,Betulaceae,36.8,140.33,Miocene
Asakawa,Betula,Betulaceae,36.8,140.33,Miocene
Asakawa,Carpinus,Betulaceae,36.8,140.33,Miocene
Asakawa,Carya,Juglandaceae,36.8,140.33,Miocene
Asakawa,Castanea,Fagaceae,36.8,140.33,Miocene
Asakawa,Castanopsis,Fagaceae,36.8,140.33,Miocene
Asakawa,Corylus,Betulaceae,36.8,140.33,Miocene
Asakawa,Fagus,Fagaceae,36.8,140.33,Miocene
Asakawa,Juglans,Juglandaceae,36.8,140.33,Miocene
Asakawa,Kandelia,Rhizophoraceae,36.8,140.33,Miocene
Asakawa,Lagerstroemia,Lythraceae,36.8,140.33,Miocene
Asakawa,Liquidambar,Hamamelidaceae,36.8,140.33,Miocene
Asakawa,Melia,Meliaceae,36.8,140.33,Miocene
Asakawa,Pterocarya,Juglandaceae,36.8,140.33,Miocene
Asakawa,Quercus,Fagaceae,36.8,140.33,Miocene
Asakawa,Rhus,Anacardiaceae,36.8,140.33,Miocene
Asakawa,Salix,Salicaceae,36.8,140.33,Miocene
Asakawa,Ulmus,Ulmaceae,36.8,140.33,Miocene
Asakawa,Zelkova,Ulmaceae,36.8,140.33,Miocene
Tanimachi,Quercus,Fagaceae,36.81,139.83,Miocene
Kitaibaraki,Quercus,Fagaceae,36.83,140.8,Miocene
Ogiya,Acer,Sapindaceae,36.84,136.81,Pliocene
Ogiya,Acer,Sapindaceae,36.84,136.81,Miocene
Ogiya,Alnus,Betulaceae,36.84,136.81,Pliocene
Ogiya,Alnus,Betulaceae,36.84,136.81,Miocene
Ogiya,Carya,Juglandaceae,36.84,136.81,Pliocene
Ogiya,Carya,Juglandaceae,36.84,136.81,Miocene
Ogiya,Castanea,Fagaceae,36.84,136.81,Pliocene
Ogiya,Castanea,Fagaceae,36.84,136.81,Miocene
Ogiya,Corylus,Betulaceae,36.84,136.81,Pliocene
Ogiya,Corylus,Betulaceae,36.84,136.81,Miocene
Ogiya,Fagus,Fagaceae,36.84,136.81,Pliocene
Ogiya,Fagus,Fagaceae,36.84,136.81,Miocene
Ogiya,Ilex,Aquifoliaceae,36.84,136.81,Pliocene
Ogiya,Ilex,Aquifoliaceae,36.84,136.81,Miocene
Ogiya,Juglans,Juglandaceae,36.84,136.81,Pliocene
Ogiya,Juglans,Juglandaceae,36.84,136.81,Miocene
Ogiya,Liquidambar,Hamamelidaceae,36.84,136.81,Pliocene
Ogiya,Liquidambar,Hamamelidaceae,36.84,136.81,Miocene
Ogiya,Nyssa,Cornaceae,36.84,136.81,Pliocene
Ogiya,Nyssa,Cornaceae,36.84,136.81,Miocene
Ogiya,Quercus,Fagaceae,36.84,136.81,Pliocene
Ogiya,Quercus,Fagaceae,36.84,136.81,Miocene
Ogiya,Salix,Salicaceae,36.84,136.81,Pliocene
Ogiya,Salix,Salicaceae,36.84,136.81,Miocene
Ogiya,Tilia,Malvaceae,36.84,136.81,Pliocene
Ogiya,Tilia,Malvaceae,36.84,136.81,Miocene
Ogiya,Ulmus,Ulmaceae,36.84,136.81,Pliocene
Ogiya,Ulmus,Ulmaceae,36.84,136.81,Miocene
Ogiya,Zelkova,Ulmaceae,36.84,136.81,Pliocene
Ogiya,Zelkova,Ulmaceae,36.84,136.81,Miocene
Iiyama,Quercus,Fagaceae,36.87,138.36,Miocene
Shiobara,Betula,Betulaceae,36.98,139.81,Miocene
Kanayama,Alnus,Betulaceae,37.04,140.28,Miocene
Tanakura,Quercus,Fagaceae,37.05,140.39,Miocene
Shichiku,Acer,Sapindaceae,37.06,140.85,Miocene
Shichiku,Aesculus,Sapindaceae,37.06,140.85,Miocene
Shichiku,Alangium,Cornaceae,37.06,140.85,Miocene
Shichiku,Aralia,Araliaceae,37.06,140.85,Miocene
Shichiku,Betula,Betulaceae,37.06,140.85,Miocene
Shichiku,Carpinus,Betulaceae,37.06,140.85,Miocene
Shichiku,Cocculus,Menispermaceae,37.06,140.85,Miocene
Shichiku,Corylus,Betulaceae,37.06,140.85,Miocene
Shichiku,Fagus,Fagaceae,37.06,140.85,Miocene
Shichiku,Hydrangea,Hydrangeaceae,37.06,140.85,Miocene
Shichiku,Juglans,Juglandaceae,37.06,140.85,Miocene
Shichiku,Kalopanax,Araliaceae,37.06,140.85,Miocene
Shichiku,Ostrya,Betulaceae,37.06,140.85,Miocene
Shichiku,Pterocarya,Juglandaceae,37.06,140.85,Miocene
Shichiku,Sophora,Fabaceae,37.06,140.85,Miocene
Shichiku,Tilia,Malvaceae,37.06,140.85,Miocene
Shichiku,Ulmus,Ulmaceae,37.06,140.85,Miocene
Shichiku,Viburnum,Adoxaceae,37.06,140.85,Miocene
Shichiku,Zelkova,Ulmaceae,37.06,140.85,Miocene
Yunagaya,Ulmus,Ulmaceae,37.06,140.89,Miocene
Taira,Ulmus,Ulmaceae,37.09,140.9,Miocene
Toyamada,Alnus,Betulaceae,37.11,136.83,Miocene
Toyamada,Carpinus,Betulaceae,37.11,136.83,Miocene
Toyamada,Carya,Juglandaceae,37.11,136.83,Miocene
Toyamada,Castanea,Fagaceae,37.11,136.83,Miocene
Toyamada,Corylus,Betulaceae,37.11,136.83,Miocene
Toyamada,Fagus,Fagaceae,37.11,136.83,Miocene
Toyamada,Ilex,Aquifoliaceae,37.11,136.83,Miocene
Toyamada,Juglans,Juglandaceae,37.11,136.83,Miocene
Toyamada,Liquidambar,Hamamelidaceae,37.11,136.83,Miocene
Toyamada,Nyssa,Cornaceae,37.11,136.83,Miocene
Toyamada,Quercus,Fagaceae,37.11,136.83,Miocene
Toyamada,Salix,Salicaceae,37.11,136.83,Miocene
Toyamada,Tilia,Malvaceae,37.11,136.83,Miocene
Toyamada,Ulmus,Ulmaceae,37.11,136.83,Miocene
Toyamada,Viburnum,Adoxaceae,37.11,136.83,Miocene
Toyamada,Zelkova,Ulmaceae,37.11,136.83,Miocene
Goka,Comptonia,Myricaceae,37.12,140.29,Miocene
Wakura,Acer,Sapindaceae,37.12,136.81,Miocene
Wakura,Alnus,Betulaceae,37.12,136.81,Miocene
Wakura,Betula,Betulaceae,37.12,136.81,Miocene
Wakura,Carpinus,Betulaceae,37.12,136.81,Miocene
Wakura,Carya,Juglandaceae,37.12,136.81,Miocene
Wakura,Castanea,Fagaceae,37.12,136.81,Miocene
Wakura,Celtis,Cannabaceae,37.12,136.81,Miocene
Wakura,Corylus,Betulaceae,37.12,136.81,Miocene
Wakura,Fagus,Fagaceae,37.12,136.81,Miocene
Wakura,Juglans,Juglandaceae,37.12,136.81,Miocene
Wakura,Liquidambar,Hamamelidaceae,37.12,136.81,Miocene
Wakura,Pterocarya,Juglandaceae,37.12,136.81,Miocene
Wakura,Quercus,Fagaceae,37.12,136.81,Miocene
Wakura,Salix,Salicaceae,37.12,136.81,Miocene
Wakura,Styrax,Styracaceae,37.12,136.81,Miocene
Wakura,Tilia,Malvaceae,37.12,136.81,Miocene
Wakura,Ulmus,Ulmaceae,37.12,136.81,Miocene
Wakura,Zelkova,Ulmaceae,37.12,136.81,Miocene
Niigatayamato,Alangium,Cornaceae,37.13,138.94,Miocene
Niigatayamato,Populus,Salicaceae,37.13,138.94,Miocene
Niigatayamato,Pterocarya,Juglandaceae,37.13,138.94,Miocene
Niigatayamato,Ulmus,Ulmaceae,37.13,138.94,Miocene
Iwaki2,Acer,Sapindaceae,37.16,141,Miocene
Iwaki2,Aesculus,Sapindaceae,37.16,141,Miocene
Iwaki2,Alangium,Cornaceae,37.16,141,Miocene
Iwaki2,Alnus,Betulaceae,37.16,141,Miocene
Iwaki2,Berchemia,Rhamnaceae,37.16,141,Miocene
Iwaki2,Carpinus,Betulaceae,37.16,141,Miocene
Iwaki2,Celtis,Cannabaceae,37.16,141,Miocene
Iwaki2,Cercis,Fabaceae,37.16,141,Miocene
Iwaki2,Cladrastis,Fabaceae,37.16,141,Miocene
Iwaki2,Cyclocarya,Juglandaceae,37.16,141,Miocene
Iwaki2,Lindera,Lauraceae,37.16,141,Miocene
Iwaki2,Liquidambar,Hamamelidaceae,37.16,141,Miocene
Iwaki2,Maackia,Fabaceae,37.16,141,Miocene
Iwaki2,Machilus,Lauraceae,37.16,141,Miocene
Iwaki2,Meliosma,Sabiaceae,37.16,141,Miocene
Iwaki2,Ostrya,Betulaceae,37.16,141,Miocene
Iwaki2,Paliurus,Rhamnaceae,37.16,141,Miocene
Iwaki2,Parrotia,Hamamelidaceae,37.16,141,Miocene
Iwaki2,Quercus,Fagaceae,37.16,141,Miocene
Iwaki2,Salix,Salicaceae,37.16,141,Miocene
Iwaki2,Sapindus,Sapindaceae,37.16,141,Miocene
Iwaki2,Ulmus,Ulmaceae,37.16,141,Miocene
Iwaki2,Viburnum,Adoxaceae,37.16,141,Miocene
Iwaki2,Vitis,Vitaceae,37.16,141,Miocene
Iwaki2,Wisteria,Fabaceae,37.16,141,Miocene
Iwaki3,Acer,Sapindaceae,37.17,140.9,Miocene
Iwaki3,Aesculus,Sapindaceae,37.17,140.9,Miocene
Iwaki3,Ailanthus,Simaroubaceae,37.17,140.9,Miocene
Iwaki3,Alnus,Betulaceae,37.17,140.9,Miocene
Iwaki3,Betula,Betulaceae,37.17,140.9,Miocene
Iwaki3,Carpinus,Betulaceae,37.17,140.9,Miocene
Iwaki3,Cercidiphyllum,Cercidiphyllaceae,37.17,140.9,Miocene
Iwaki3,Cladrastis,Fabaceae,37.17,140.9,Miocene
Iwaki3,Corylus,Betulaceae,37.17,140.9,Miocene
Iwaki3,Fagus,Fagaceae,37.17,140.9,Miocene
Iwaki3,Hamamelis,Hamamelidaceae,37.17,140.9,Miocene
Iwaki3,Juglans,Juglandaceae,37.17,140.9,Miocene
Iwaki3,Kalopanax,Araliaceae,37.17,140.9,Miocene
Iwaki3,Maackia,Fabaceae,37.17,140.9,Miocene
Iwaki3,Ostrya,Betulaceae,37.17,140.9,Miocene
Iwaki3,Sorbus,Rosaceae,37.17,140.9,Miocene
Iwaki3,Styrax,Styracaceae,37.17,140.9,Miocene
Iwaki3,Tilia,Malvaceae,37.17,140.9,Miocene
Iwaki3,Ulmus,Ulmaceae,37.17,140.9,Miocene
Iwaki3,Wisteria,Fabaceae,37.17,140.9,Miocene
Iwaki3,Zelkova,Ulmaceae,37.17,140.9,Miocene
Suzaka,Castanea,Fagaceae,37.24,139.41,Pliocene
Suzaka,Kleinhovia,Malvaceae,37.24,139.41,Pliocene
Suzaka,Nyssa,Cornaceae,37.24,139.41,Pliocene
Mukawa,Acer,Sapindaceae,37.26,137.08,Miocene
Mukawa,Alnus,Betulaceae,37.26,137.08,Miocene
Mukawa,Aralia,Araliaceae,37.26,137.08,Miocene
Mukawa,Betula,Betulaceae,37.26,137.08,Miocene
Mukawa,Carpinus,Betulaceae,37.26,137.08,Miocene
Mukawa,Carya,Juglandaceae,37.26,137.08,Miocene
Mukawa,Castanea,Fagaceae,37.26,137.08,Miocene
Mukawa,Castanopsis,Fagaceae,37.26,137.08,Miocene
Mukawa,Celtis,Cannabaceae,37.26,137.08,Miocene
Mukawa,Cinnamomum,Lauraceae,37.26,137.08,Miocene
Mukawa,Cornus,Cornaceae,37.26,137.08,Miocene
Mukawa,Elaeagnus,Elaeagnaceae,37.26,137.08,Miocene
Mukawa,Fagus,Fagaceae,37.26,137.08,Miocene
Mukawa,Juglans,Juglandaceae,37.26,137.08,Miocene
Mukawa,Ligustrum,Oleaceae,37.26,137.08,Miocene
Mukawa,Liquidambar,Hamamelidaceae,37.26,137.08,Miocene
Mukawa,Lonicera,Caprifoliaceae,37.26,137.08,Miocene
Mukawa,Nyssa,Cornaceae,37.26,137.08,Miocene
Mukawa,Pterocarya,Juglandaceae,37.26,137.08,Miocene
Mukawa,Quercus,Fagaceae,37.26,137.08,Miocene
Mukawa,Salix,Salicaceae,37.26,137.08,Miocene
Mukawa,Sapium,Euphorbiaceae,37.26,137.08,Miocene
Mukawa,Tilia,Malvaceae,37.26,137.08,Miocene
Mukawa,Ulmus,Ulmaceae,37.26,137.08,Miocene
Mukawa,Zelkova,Ulmaceae,37.26,137.08,Miocene
Nawamata,Acer,Sapindaceae,37.29,136.77,Miocene
Nawamata,Alnus,Betulaceae,37.29,136.77,Miocene
Nawamata,Aphananthe,Cannabaceae,37.29,136.77,Miocene
Nawamata,Diospyros,Ebenaceae,37.29,136.77,Miocene
Nawamata,Distylium,Hamamelidaceae,37.29,136.77,Miocene
Nawamata,Fraxinus,Oleaceae,37.29,136.77,Miocene
Nawamata,Gleditsia,Fabaceae,37.29,136.77,Miocene
Nawamata,Juglans,Juglandaceae,37.29,136.77,Miocene
Nawamata,Liquidambar,Hamamelidaceae,37.29,136.77,Miocene
Nawamata,Meliosma,Sabiaceae,37.29,136.77,Miocene
Nawamata,Ostrya,Betulaceae,37.29,136.77,Miocene
Nawamata,Prunus,Rosaceae,37.29,136.77,Miocene
Nawamata,Pterocarya,Juglandaceae,37.29,136.77,Miocene
Nawamata,Quercus,Fagaceae,37.29,136.77,Miocene
Nawamata,Ulmus,Ulmaceae,37.29,136.77,Miocene
Nawamata,Wataria,Celastraceae,37.29,136.77,Miocene
Yatsuishi,Abelia,Caprifoliaceae,37.31,138.66,Pliocene
Yatsuishi,Acer,Sapindaceae,37.31,138.66,Pliocene
Yatsuishi,Aesculus,Sapindaceae,37.31,138.66,Pliocene
Yatsuishi,Caesalpinia,Fabaceae,37.31,138.66,Pliocene
Yatsuishi,Castanea,Fagaceae,37.31,138.66,Pliocene
Yatsuishi,Celtis,Cannabaceae,37.31,138.66,Pliocene
Yatsuishi,Coriaria,Coriariaceae,37.31,138.66,Pliocene
Yatsuishi,Cornus,Cornaceae,37.31,138.66,Pliocene
Yatsuishi,Corylus,Betulaceae,37.31,138.66,Pliocene
Yatsuishi,Elaeagnus,Elaeagnaceae,37.31,138.66,Pliocene
Yatsuishi,Euonymus,Celastraceae,37.31,138.66,Pliocene
Yatsuishi,Fraxinus,Oleaceae,37.31,138.66,Pliocene
Yatsuishi,Ilex,Aquifoliaceae,37.31,138.66,Pliocene
Yatsuishi,Lagerstroemia,Lythraceae,37.31,138.66,Pliocene
Yatsuishi,Ligustrum,Oleaceae,37.31,138.66,Pliocene
Yatsuishi,Lonicera,Caprifoliaceae,37.31,138.66,Pliocene
Yatsuishi,Magnolia,Magnoliaceae,37.31,138.66,Pliocene
Yatsuishi,Myrica,Myricaceae,37.31,138.66,Pliocene
Yatsuishi,Nyssa,Cornaceae,37.31,138.66,Pliocene
Yatsuishi,Populus,Salicaceae,37.31,138.66,Pliocene
Yatsuishi,Rhus,Anacardiaceae,37.31,138.66,Pliocene
Yatsuishi,Salix,Salicaceae,37.31,138.66,Pliocene
Yatsuishi,Sapium,Euphorbiaceae,37.31,138.66,Pliocene
Yatsuishi,Stewartia,Theaceae,37.31,138.66,Pliocene
Yatsuishi,Symplocos,Symplocaceae,37.31,138.66,Pliocene
Yatsuishi,Viburnum,Adoxaceae,37.31,138.66,Pliocene
Yatsuishi,Weigela,Caprifoliaceae,37.31,138.66,Pliocene
Tadami,Lithocarpus,Fagaceae,37.34,139.5,Miocene
Yanagida,Acer,Sapindaceae,37.36,137.24,Miocene
Yanagida,Aesculus,Sapindaceae,37.36,137.24,Miocene
Yanagida,Aphananthe,Cannabaceae,37.36,137.24,Miocene
Yanagida,Camellia,Theaceae,37.36,137.24,Miocene
Yanagida,Carpinus,Betulaceae,37.36,137.24,Miocene
Yanagida,Carya,Juglandaceae,37.36,137.24,Miocene
Yanagida,Castanopsis,Fagaceae,37.36,137.24,Miocene
Yanagida,Distylium,Hamamelidaceae,37.36,137.24,Miocene
Yanagida,Hovenia,Rhamnaceae,37.36,137.24,Miocene
Yanagida,Juglans,Juglandaceae,37.36,137.24,Miocene
Yanagida,Liquidambar,Hamamelidaceae,37.36,137.24,Miocene
Yanagida,Prunus,Rosaceae,37.36,137.24,Miocene
Yanagida,Pterocarya,Juglandaceae,37.36,137.24,Miocene
Yanagida,Quercus,Fagaceae,37.36,137.24,Miocene
Yanagida,Stewartia,Theaceae,37.36,137.24,Miocene
Yanagida,Tetracentron,Trochodendraceae,37.36,137.24,Miocene
Yanagida,Ulmus,Ulmaceae,37.36,137.24,Miocene
Yanagida,Zelkova,Ulmaceae,37.36,137.24,Miocene
Tukada,Acer,Sapindaceae,37.39,136.91,Miocene
Tukada,Alnus,Betulaceae,37.39,136.91,Miocene
Tukada,Betula,Betulaceae,37.39,136.91,Miocene
Tukada,Carpinus,Betulaceae,37.39,136.91,Miocene
Tukada,Carya,Juglandaceae,37.39,136.91,Miocene
Tukada,Castanea,Fagaceae,37.39,136.91,Miocene
Tukada,Celtis,Cannabaceae,37.39,136.91,Miocene
Tukada,Corylus,Betulaceae,37.39,136.91,Miocene
Tukada,Fagus,Fagaceae,37.39,136.91,Miocene
Tukada,Juglans,Juglandaceae,37.39,136.91,Miocene
Tukada,Liquidambar,Hamamelidaceae,37.39,136.91,Miocene
Tukada,Pterocarya,Juglandaceae,37.39,136.91,Miocene
Tukada,Quercus,Fagaceae,37.39,136.91,Miocene
Tukada,Salix,Salicaceae,37.39,136.91,Miocene
Tukada,Styrax,Styracaceae,37.39,136.91,Miocene
Tukada,Tilia,Malvaceae,37.39,136.91,Miocene
Tukada,Ulmus,Ulmaceae,37.39,136.91,Miocene
Tukada,Zelkova,Ulmaceae,37.39,136.91,Miocene
Hojuji,Acer,Sapindaceae,37.41,137.21,Miocene
Hojuji,Alnus,Betulaceae,37.41,137.21,Miocene
Hojuji,Aralia,Araliaceae,37.41,137.21,Miocene
Hojuji,Betula,Betulaceae,37.41,137.21,Miocene
Hojuji,Carpinus,Betulaceae,37.41,137.21,Miocene
Hojuji,Carya,Juglandaceae,37.41,137.21,Miocene
Hojuji,Castanea,Fagaceae,37.41,137.21,Miocene
Hojuji,Castanopsis,Fagaceae,37.41,137.21,Miocene
Hojuji,Cinnamomum,Lauraceae,37.41,137.21,Miocene
Hojuji,Corylus,Betulaceae,37.41,137.21,Miocene
Hojuji,Fagus,Fagaceae,37.41,137.21,Miocene
Hojuji,Juglans,Juglandaceae,37.41,137.21,Miocene
Hojuji,Liquidambar,Hamamelidaceae,37.41,137.21,Miocene
Hojuji,Lonicera,Caprifoliaceae,37.41,137.21,Miocene
Hojuji,Nyssa,Cornaceae,37.41,137.21,Miocene
Hojuji,Pterocarya,Juglandaceae,37.41,137.21,Miocene
Hojuji,Quercus,Fagaceae,37.41,137.21,Miocene
Hojuji,Salix,Salicaceae,37.41,137.21,Miocene
Hojuji,Styrax,Styracaceae,37.41,137.21,Miocene
Hojuji,Symplocos,Symplocaceae,37.41,137.21,Miocene
Hojuji,Tilia,Malvaceae,37.41,137.21,Miocene
Hojuji,Ulmus,Ulmaceae,37.41,137.21,Miocene
Hojuji,Zelkova,Ulmaceae,37.41,137.21,Miocene
Irihirose,Carpinus,Betulaceae,37.42,139.01,Miocene
Irihirose,Castanea,Fagaceae,37.42,139.01,Miocene
Irihirose,Myrica,Myricaceae,37.42,139.01,Miocene
Irihirose,Pterocarya,Juglandaceae,37.42,139.01,Miocene
Irihirose,Quercus,Fagaceae,37.42,139.01,Miocene
Irihirose,Rosa,Rosaceae,37.42,139.01,Miocene
Tennoji,Acer,Sapindaceae,37.42,139.73,Miocene
Tennoji,Alnus,Betulaceae,37.42,139.73,Miocene
Tennoji,Betula,Betulaceae,37.42,139.73,Miocene
Tennoji,Carpinus,Betulaceae,37.42,139.73,Miocene
Tennoji,Castanea,Fagaceae,37.42,139.73,Miocene
Tennoji,Clethra,Clethraceae,37.42,139.73,Miocene
Tennoji,Fagus,Fagaceae,37.42,139.73,Miocene
Tennoji,Juglans,Juglandaceae,37.42,139.73,Miocene
Tennoji,Liquidambar,Hamamelidaceae,37.42,139.73,Miocene
Tennoji,Quercus,Fagaceae,37.42,139.73,Miocene
Tennoji,Rhododendron,Ericaceae,37.42,139.73,Miocene
Tennoji,Rhus,Anacardiaceae,37.42,139.73,Miocene
Tennoji,Sassafras,Lauraceae,37.42,139.73,Miocene
Tennoji,Zelkova,Ulmaceae,37.42,139.73,Miocene
Nishiyama,Alnus,Betulaceae,37.44,138.66,Pliocene
Nishiyama,Betula,Betulaceae,37.44,138.66,Pliocene
Nishiyama,Carpinus,Betulaceae,37.44,138.66,Pliocene
Nishiyama,Corylus,Betulaceae,37.44,138.66,Pliocene
Nishiyama,Elaeagnus,Elaeagnaceae,37.44,138.66,Pliocene
Nishiyama,Fagus,Fagaceae,37.44,138.66,Pliocene
Nishiyama,Ilex,Aquifoliaceae,37.44,138.66,Pliocene
Nishiyama,Juglans,Juglandaceae,37.44,138.66,Pliocene
Nishiyama,Liquidambar,Hamamelidaceae,37.44,138.66,Pliocene
Nishiyama,Lonicera,Caprifoliaceae,37.44,138.66,Pliocene
Nishiyama,Nyssa,Cornaceae,37.44,138.66,Pliocene
Nishiyama,Pterocarya,Juglandaceae,37.44,138.66,Pliocene
Nishiyama,Quercus,Fagaceae,37.44,138.66,Pliocene
Nishiyama,Rhus,Anacardiaceae,37.44,138.66,Pliocene
Nishiyama,Sapium,Euphorbiaceae,37.44,138.66,Pliocene
Nishiyama,Symplocos,Symplocaceae,37.44,138.66,Pliocene
Nishiyama,Tilia,Malvaceae,37.44,138.66,Pliocene
Nishiyama,Ulmus,Ulmaceae,37.44,138.66,Pliocene
Nishiyama,Viburnum,Adoxaceae,37.44,138.66,Pliocene
Nishiyama,Zelkova,Ulmaceae,37.44,138.66,Pliocene
Suzu1,Acer,Sapindaceae,37.45,137.23,Miocene
Suzu1,Albizia,Fabaceae,37.45,137.23,Miocene
Suzu1,Camellia,Theaceae,37.45,137.23,Miocene
Suzu1,Carpinus,Betulaceae,37.45,137.23,Miocene
Suzu1,Cinnamomum,Lauraceae,37.45,137.23,Miocene
Suzu1,Cladrastis,Fabaceae,37.45,137.23,Miocene
Suzu1,Comptonia,Myricaceae,37.45,137.23,Miocene
Suzu1,Cornus,Cornaceae,37.45,137.23,Miocene
Suzu1,Dodonaea,Sapindaceae,37.45,137.23,Miocene
Suzu1,Entada,Fabaceae,37.45,137.23,Miocene
Suzu1,Fagus,Fagaceae,37.45,137.23,Miocene
Suzu1,Ficus,Moraceae,37.45,137.23,Miocene
Suzu1,Fraxinus,Oleaceae,37.45,137.23,Miocene
Suzu1,Gleditsia,Fabaceae,37.45,137.23,Miocene
Suzu1,Korthalsella,Santalaceae,37.45,137.23,Miocene
Suzu1,Liquidambar,Hamamelidaceae,37.45,137.23,Miocene
Suzu1,Lithocarpus,Fagaceae,37.45,137.23,Miocene
Suzu1,Machilus,Lauraceae,37.45,137.23,Miocene
Suzu1,Michelia,Magnoliaceae,37.45,137.23,Miocene
Suzu1,Quercus,Fagaceae,37.45,137.23,Miocene
Suzu1,Zelkova,Ulmaceae,37.45,137.23,Miocene
Orito,Acer,Sapindaceae,37.47,137.21,Miocene
Orito,Alnus,Betulaceae,37.47,137.21,Miocene
Orito,Betula,Betulaceae,37.47,137.21,Miocene
Orito,Carpinus,Betulaceae,37.47,137.21,Miocene
Orito,Carya,Juglandaceae,37.47,137.21,Miocene
Orito,Castanea,Fagaceae,37.47,137.21,Miocene
Orito,Cinnamomum,Lauraceae,37.47,137.21,Miocene
Orito,Diospyros,Ebenaceae,37.47,137.21,Miocene
Orito,Entada,Fabaceae,37.47,137.21,Miocene
Orito,Fothergilla,Hamamelidaceae,37.47,137.21,Miocene
Orito,Juglans,Juglandaceae,37.47,137.21,Miocene
Orito,Liquidambar,Hamamelidaceae,37.47,137.21,Miocene
Orito,Myrica,Myricaceae,37.47,137.21,Miocene
Orito,Ostrya,Betulaceae,37.47,137.21,Miocene
Orito,Platycarya,Juglandaceae,37.47,137.21,Miocene
Orito,Quercus,Fagaceae,37.47,137.21,Miocene
Orito,Rhus,Anacardiaceae,37.47,137.21,Miocene
Orito,Sapindus,Sapindaceae,37.47,137.21,Miocene
Orito,Tilia,Malvaceae,37.47,137.21,Miocene
Orito,Ulmus,Ulmaceae,37.47,137.21,Miocene
