chimei	genus	lat	lon	Geological period	fossil_type	Source
神戸市東灘区魚崎浜町 1 丁目	Hemiptelea	34.70583333	135.2736111	Last glacial period	pollen	Hongo, 2008
神戸市東灘区魚崎浜町 1 丁目	Alnus	34.70583333	135.2736111	Last glacial period	pollen	Hongo, 2008
神戸市東灘区魚崎浜町 1 丁目	Polygonum	34.70583333	135.2736111	Last glacial period	pollen	Hongo, 2008
神戸市東灘区魚崎浜町 1 丁目	Artemisia	34.70583333	135.2736111	Last glacial period	pollen	Hongo, 2008
Makura Moor	Aesculus	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Alnus	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Artemisia	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Betula	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Carpinus	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Castanea	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Corylus	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Fagus	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Ilex	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Juglans	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Quercus	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Salix	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Tilia	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
Makura Moor	Ulmus	34.73055556	132.3875	Holocene	pollen	Miyoshi & Hada, 1977
枚方地域	Fagus	34.829473	135.675605	Holocene	pollen	Onishi, 1969a
枚方地域	Quercus	34.829473	135.675605	Holocene	pollen	Onishi, 1969a
枚方地域	Alnus	34.829473	135.675605	Holocene	pollen	Onishi, 1969a
枚方地域	Carpinus	34.829473	135.675605	Holocene	pollen	Onishi, 1969a
枚方地域	Tilia	34.829473	135.675605	Holocene	pollen	Onishi, 1969a
枚方地域	Cornus	34.829473	135.675605	Holocene	pollen	Onishi, 1969a
枚方地域	Betula	34.829473	135.675605	Holocene	pollen	Onishi, 1969a
JP, Kyoto City	Acer	34.88333	135.766663	Pleistocene	macrofossil	Nasu & Seto, 1976
JP, Kyoto City	Alnus	34.88333	135.766663	Pleistocene	macrofossil	Nasu & Seto, 1976
JP, Kyoto City	Alnus	34.88333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Castanea	34.88333	135.76666	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Fagus	34.88333	135.766663	Pleistocene	macrofossil	Nasu & Seto, 1976
JP, Kyoto City	Fagus	34.88333	135.766663	Pleistocene	macrofossil	Nasu & Seto, 1976
JP, Kyoto City	Fagus	34.88333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Juglans	34.88333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Polygonum	34.88333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Quercus	34.88333	135.766663	Pleistocene	macrofossil	Nasu & Seto, 1976
JP, Kyoto City	Rosa	34.88333	135.76666	Pleistocene	macrofossil	Nasu & Seto, 1976
JP, Kyoto City	Tilia	34.88333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Ulmus	34.88333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Aesculus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Alnus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Artemisia	34.91667	135.73334	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Betula	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Carpinus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Castanea	34.91667	135.73334	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Castanopsis	34.91667	135.73334	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Celtis	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Corylus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Fagus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Fraxinus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Juglans	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Myrica	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Polygonum	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Quercus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Rhus	34.91667	135.73334	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Salix	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Ulmus	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
JP, Kyoto city	Zelkova	34.91667	135.733337	Holocene	pollen	Nasu & Seto, 1976
	Alnus	34.92	139.1	Holocene	pollen	Christian et al., 2013
	Quercus	34.92	139.1	Holocene	pollen	Christian et al., 2013
	Ulmus	34.92	139.1	Holocene	pollen	Christian et al., 2013
深草地域	Fagus	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
深草地域	Quercus	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
深草地域	Alnus	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
深草地域	Cornus	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
深草地域	Carpinus	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
深草地域	Tilia	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
深草地域	Betula	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
深草地域	Liquidambar	34.965829	135.767425	Holocene	pollen	Onishi, 1969a
都野津	Ludwigia	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Kochia	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Lonicera	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Cornus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Lagerstroemia	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Elaeagnus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Tilia	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Parthenocissus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Acer	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Ilex	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Buxus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Liquidambar	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Celtis	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Aphananthe	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Ulmus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Zelkova	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Castanea	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Castanopsis	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Quercus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Fagus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Alnus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Betula	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Corylus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Carpinus	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Juglans	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Pterocarya	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Carya	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
都野津	Salix	34.990629	132.186127	Pleistocene	pollen	Onishi, 1969b
JP, Kyoto City	Acer	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Alnus	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Artemisia	35.08333	135.76666	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Betula	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Carpinus	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Celtis	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Corylus	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Fagus	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Juglans	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Polygonum	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Pterocarya	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Quercus	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Ulmus	35.08333	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City	Sapium	35.083332	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
JP, Kyoto City, Obata-gawa	Paliurus	35.083332	135.766663	Pleistocene	pollen	Nasu & Seto, 1976
	Acer	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Aesculus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Alnus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Ampelopsis	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Artemisia	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Betula	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Buxus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Carpinus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Cercidiphyllum	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Corylus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Euptelea	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Fagus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Fraxinus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Hemiptelea	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Ilex	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Lagerstroemia	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Ligustrum	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Lonicera	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Myrica	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Parthenocissus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Phellodendron	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Polygonum	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Quercus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Paliurus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Salix	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Symplocos	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Tilia	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Ulmus	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Viburnum	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Vitis	35.102	135.586	Last glacial period	pollen	PANGAEA.872872
	Aesculus	35.2	135.87	Pleistocene	pollen	PANGAEA.872872
	Fraxinus	35.2	135.87	Pleistocene	pollen	PANGAEA.872872
	Acer	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Aesculus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Alnus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Artemisia	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Betula	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Carpinus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Cercidiphyllum	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Fagus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Fraxinus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Quercus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Rhus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Salix	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Ulmus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Corylus	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Polygonum	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Tilia	35.245	136.054	Holocene	pollen	PANGAEA.872872
	Acer	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Aesculus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Alnus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Artemisia	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Betula	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Buxus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Carpinus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Cercidiphyllum	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Cornus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Corylus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Fagus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Fraxinus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Hemiptelea	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Ilex	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Ligustrum	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Lonicera	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Lythrum	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Myrica	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Parthenocissus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Phellodendron	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Polygonum	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Quercus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Paliurus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Rhus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Salix	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Symplocos	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Tilia	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Ulmus	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Viburnum	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
	Vitis	35.245	136.054	Last glacial period	pollen	PANGAEA.872872
Japan(Kyoto Pref.)	Acer	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Alnus	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Aphananthe	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Betula	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Carpinus	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Celtis	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Corylus	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Elaeagnus	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Fagus	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Ilex	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Juglans	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Lagerstroemia	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Liquidambar	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Pterocarya	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Quercus	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Sapium	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Symplocos	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Tilia	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Ulmus	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
Japan(Kyoto Pref.)	Zelkova	35.24583334	135.45	Pleistocene	pollen	Matsuoka, 1976
大沼藍沢　site361	Salix	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Juglans	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Corylus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Betula	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Carpinus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Alnus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Fagus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Quercus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Rhus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Zanthoxylum	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Aesculus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Acer	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Cornus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Styrax	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Fraxinus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Polygonum	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site361	Artemisia	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Salix	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Juglans	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Corylus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Betula	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Carpinus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Alnus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Fagus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Quercus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Rhus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Aesculus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Acer	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Styrax	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Fraxinus	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Polygonum	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
大沼藍沢　site953	Artemisia	35.29849	138.95879	Holocene	pollen	Miyaji & Suzuki, 1986
Hosoike Moor	Acer	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Aesculus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Alnus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Artemisia	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Betula	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Carpinus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Castanea	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Castanopsis	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Celtis	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Corylus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Elaeagnus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Fagus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Fraxinus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Haloragis	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Ilex	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Juglans	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Ligustrum	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Quercus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Salix	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Symplocos	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Tilia	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Ulmus	35.35	134.1333333	Holocene	pollen	Miyoshi, 1989
Hosoike Moor	Acer	35.35	134.1333333	Last glacial period	pollen	Miyoshi, 1989
Hosoike Moor	Aesculus	35.35	134.1333333	Last glacial period	pollen	Miyoshi, 1989
Hosoike Moor	Alnus	35.35	134.1333333	Last glacial period	pollen	Miyoshi, 1989
